fechaHora,trxs
15/06/2022 01:40:00 AM,42
15/06/2022 01:45:00 AM,69
15/06/2022 01:50:00 AM,117
15/06/2022 01:55:00 AM,78
15/06/2022 02:00:00 AM,75
15/06/2022 02:05:00 AM,81
15/06/2022 02:10:00 AM,60
15/06/2022 02:15:00 AM,54
15/06/2022 02:20:00 AM,66
15/06/2022 02:25:00 AM,66
15/06/2022 02:30:00 AM,57
15/06/2022 02:35:00 AM,45
15/06/2022 02:40:00 AM,36
15/06/2022 02:45:00 AM,27
15/06/2022 02:50:00 AM,42
15/06/2022 02:55:00 AM,45
15/06/2022 03:00:00 AM,30
15/06/2022 03:05:00 AM,39
15/06/2022 03:10:00 AM,42
15/06/2022 03:15:00 AM,45
15/06/2022 03:20:00 AM,45
15/06/2022 03:25:00 AM,39
15/06/2022 03:30:00 AM,57
15/06/2022 03:35:00 AM,48
15/06/2022 03:40:00 AM,36
15/06/2022 03:45:00 AM,36
15/06/2022 03:50:00 AM,36
15/06/2022 03:55:00 AM,27
15/06/2022 04:00:00 AM,30
15/06/2022 04:05:00 AM,39
15/06/2022 04:10:00 AM,24
15/06/2022 04:15:00 AM,30
15/06/2022 04:20:00 AM,33
15/06/2022 04:25:00 AM,15
15/06/2022 04:30:00 AM,27
15/06/2022 04:35:00 AM,48
15/06/2022 04:40:00 AM,45
15/06/2022 04:45:00 AM,39
15/06/2022 04:50:00 AM,27
15/06/2022 04:55:00 AM,30
15/06/2022 05:00:00 AM,42
15/06/2022 05:05:00 AM,54
15/06/2022 05:10:00 AM,51
15/06/2022 05:15:00 AM,48
15/06/2022 05:20:00 AM,54
15/06/2022 05:25:00 AM,66
15/06/2022 05:30:00 AM,60
15/06/2022 05:35:00 AM,99
15/06/2022 05:40:00 AM,93
15/06/2022 05:45:00 AM,69
15/06/2022 05:50:00 AM,99
15/06/2022 05:55:00 AM,120
15/06/2022 06:00:00 AM,108
15/06/2022 06:05:00 AM,138
15/06/2022 06:10:00 AM,126
15/06/2022 06:15:00 AM,150
15/06/2022 06:20:00 AM,189
15/06/2022 06:25:00 AM,186
15/06/2022 06:30:00 AM,186
15/06/2022 06:35:00 AM,243
15/06/2022 06:40:00 AM,231
15/06/2022 06:45:00 AM,219
15/06/2022 06:50:00 AM,279
15/06/2022 06:55:00 AM,261
15/06/2022 07:00:00 AM,279
15/06/2022 07:05:00 AM,291
15/06/2022 07:10:00 AM,294
15/06/2022 07:15:00 AM,294
15/06/2022 07:20:00 AM,351
15/06/2022 07:25:00 AM,402
15/06/2022 07:30:00 AM,426
15/06/2022 07:35:00 AM,435
15/06/2022 07:40:00 AM,426
15/06/2022 07:45:00 AM,411
15/06/2022 07:50:00 AM,501
15/06/2022 07:55:00 AM,492
15/06/2022 08:00:00 AM,507
15/06/2022 08:05:00 AM,558
15/06/2022 08:10:00 AM,537
15/06/2022 08:15:00 AM,609
15/06/2022 08:20:00 AM,672
15/06/2022 08:25:00 AM,702
15/06/2022 08:30:00 AM,684
15/06/2022 08:35:00 AM,789
15/06/2022 08:40:00 AM,789
15/06/2022 08:45:00 AM,801
15/06/2022 08:50:00 AM,813
15/06/2022 08:55:00 AM,729
15/06/2022 09:00:00 AM,882
15/06/2022 09:05:00 AM,825
15/06/2022 09:10:00 AM,876
15/06/2022 09:15:00 AM,900
15/06/2022 09:20:00 AM,1089
15/06/2022 09:25:00 AM,1041
15/06/2022 09:30:00 AM,972
15/06/2022 09:35:00 AM,909
15/06/2022 09:40:00 AM,1008
15/06/2022 09:45:00 AM,1026
15/06/2022 09:50:00 AM,1098
15/06/2022 09:55:00 AM,1095
15/06/2022 10:00:00 AM,1038
15/06/2022 10:05:00 AM,1083
15/06/2022 10:10:00 AM,1116
15/06/2022 10:15:00 AM,1170
15/06/2022 10:20:00 AM,1221
15/06/2022 10:25:00 AM,1296
15/06/2022 10:30:00 AM,1251
15/06/2022 10:35:00 AM,1407
15/06/2022 10:40:00 AM,1446
15/06/2022 10:45:00 AM,1425
15/06/2022 10:50:00 AM,1464
15/06/2022 10:55:00 AM,1488
15/06/2022 11:00:00 AM,1338
15/06/2022 11:05:00 AM,1251
15/06/2022 11:10:00 AM,1338
15/06/2022 11:15:00 AM,1338
15/06/2022 11:20:00 AM,1317
15/06/2022 11:25:00 AM,1422
15/06/2022 11:30:00 AM,1365
15/06/2022 11:35:00 AM,1236
15/06/2022 11:40:00 AM,1296
15/06/2022 11:45:00 AM,1173
15/06/2022 11:50:00 AM,1278
15/06/2022 11:55:00 AM,1230
15/06/2022 12:00:00 PM,1179
15/06/2022 12:05:00 PM,1209
15/06/2022 12:10:00 PM,1206
15/06/2022 12:15:00 PM,1143
15/06/2022 12:20:00 PM,1077
15/06/2022 12:25:00 PM,1206
15/06/2022 12:30:00 PM,1242
15/06/2022 12:35:00 PM,1209
15/06/2022 12:40:00 PM,1278
15/06/2022 12:45:00 PM,1143
15/06/2022 12:50:00 PM,1062
15/06/2022 12:55:00 PM,1158
15/06/2022 01:00:00 PM,1107
15/06/2022 01:05:00 PM,1146
15/06/2022 01:10:00 PM,1071
15/06/2022 01:15:00 PM,1053
15/06/2022 01:20:00 PM,1143
15/06/2022 01:25:00 PM,1017
15/06/2022 01:30:00 PM,1134
15/06/2022 01:35:00 PM,1137
15/06/2022 01:40:00 PM,1098
15/06/2022 01:45:00 PM,1179
15/06/2022 01:50:00 PM,966
15/06/2022 01:55:00 PM,1020
15/06/2022 02:00:00 PM,1149
15/06/2022 02:05:00 PM,906
15/06/2022 02:10:00 PM,1074
15/06/2022 02:15:00 PM,939
15/06/2022 02:20:00 PM,939
15/06/2022 02:25:00 PM,978
15/06/2022 02:30:00 PM,954
15/06/2022 02:35:00 PM,1008
15/06/2022 02:40:00 PM,1023
15/06/2022 02:45:00 PM,1176
15/06/2022 02:50:00 PM,1044
15/06/2022 02:55:00 PM,1020
15/06/2022 03:00:00 PM,1065
15/06/2022 03:05:00 PM,1002
15/06/2022 03:10:00 PM,957
15/06/2022 03:15:00 PM,933
15/06/2022 03:20:00 PM,1077
15/06/2022 03:25:00 PM,861
15/06/2022 03:30:00 PM,975
15/06/2022 03:35:00 PM,1032
15/06/2022 03:40:00 PM,1005
15/06/2022 03:45:00 PM,963
15/06/2022 03:50:00 PM,1008
15/06/2022 03:55:00 PM,1008
15/06/2022 04:00:00 PM,978
15/06/2022 04:05:00 PM,1056
15/06/2022 04:10:00 PM,1008
15/06/2022 04:15:00 PM,894
15/06/2022 04:20:00 PM,993
15/06/2022 04:25:00 PM,1047
15/06/2022 04:30:00 PM,960
15/06/2022 04:35:00 PM,1056
15/06/2022 04:40:00 PM,972
15/06/2022 04:45:00 PM,942
15/06/2022 04:50:00 PM,951
15/06/2022 04:55:00 PM,1014
15/06/2022 05:00:00 PM,1080
15/06/2022 05:05:00 PM,1089
15/06/2022 05:10:00 PM,1152
15/06/2022 05:15:00 PM,1047
15/06/2022 05:20:00 PM,1035
15/06/2022 05:25:00 PM,1026
15/06/2022 05:30:00 PM,999
15/06/2022 05:35:00 PM,981
15/06/2022 05:40:00 PM,1089
15/06/2022 05:45:00 PM,1026
15/06/2022 05:50:00 PM,936
15/06/2022 05:55:00 PM,885
15/06/2022 06:00:00 PM,1026
15/06/2022 06:05:00 PM,915
15/06/2022 06:10:00 PM,1107
15/06/2022 06:15:00 PM,897
15/06/2022 06:20:00 PM,927
15/06/2022 06:25:00 PM,987
15/06/2022 06:30:00 PM,984
15/06/2022 06:35:00 PM,999
15/06/2022 06:40:00 PM,990
15/06/2022 06:45:00 PM,882
15/06/2022 06:50:00 PM,1080
15/06/2022 06:55:00 PM,1059
15/06/2022 07:00:00 PM,960
15/06/2022 07:05:00 PM,942
15/06/2022 07:10:00 PM,918
15/06/2022 07:15:00 PM,1005
15/06/2022 07:20:00 PM,993
15/06/2022 07:25:00 PM,1083
15/06/2022 07:30:00 PM,996
15/06/2022 07:35:00 PM,1026
15/06/2022 07:40:00 PM,1014
15/06/2022 07:45:00 PM,1089
15/06/2022 07:50:00 PM,1092
15/06/2022 07:55:00 PM,1131
15/06/2022 08:00:00 PM,1008
15/06/2022 08:05:00 PM,1155
15/06/2022 08:10:00 PM,897
15/06/2022 08:15:00 PM,846
15/06/2022 08:20:00 PM,1083
15/06/2022 08:25:00 PM,1035
15/06/2022 08:30:00 PM,1038
15/06/2022 08:35:00 PM,957
15/06/2022 08:40:00 PM,897
15/06/2022 08:45:00 PM,1029
15/06/2022 08:50:00 PM,978
15/06/2022 08:55:00 PM,990
15/06/2022 09:00:00 PM,969
15/06/2022 09:05:00 PM,954
15/06/2022 09:10:00 PM,966
15/06/2022 09:15:00 PM,1020
15/06/2022 09:20:00 PM,1041
15/06/2022 09:25:00 PM,1002
15/06/2022 09:30:00 PM,954
15/06/2022 09:35:00 PM,945
15/06/2022 09:40:00 PM,996
15/06/2022 09:45:00 PM,996
15/06/2022 09:50:00 PM,963
15/06/2022 09:55:00 PM,969
15/06/2022 10:00:00 PM,825
15/06/2022 10:05:00 PM,858
15/06/2022 10:10:00 PM,876
15/06/2022 10:15:00 PM,918
15/06/2022 10:20:00 PM,681
15/06/2022 10:25:00 PM,828
15/06/2022 10:30:00 PM,720
15/06/2022 10:35:00 PM,885
15/06/2022 10:40:00 PM,672
15/06/2022 10:45:00 PM,696
15/06/2022 10:50:00 PM,747
15/06/2022 10:55:00 PM,675
15/06/2022 11:00:00 PM,690
15/06/2022 11:05:00 PM,612
15/06/2022 11:10:00 PM,603
15/06/2022 11:15:00 PM,633
15/06/2022 11:20:00 PM,666
15/06/2022 11:25:00 PM,567
15/06/2022 11:30:00 PM,555
15/06/2022 11:35:00 PM,471
15/06/2022 11:40:00 PM,438
15/06/2022 11:45:00 PM,438
15/06/2022 11:50:00 PM,369
15/06/2022 11:55:00 PM,465
16/06/2022,303
16/06/2022 12:05:00 AM,339
16/06/2022 12:10:00 AM,345
16/06/2022 12:15:00 AM,240
16/06/2022 12:20:00 AM,318
16/06/2022 12:25:00 AM,360
16/06/2022 12:30:00 AM,267
16/06/2022 12:35:00 AM,273
16/06/2022 12:40:00 AM,219
16/06/2022 12:45:00 AM,168
16/06/2022 12:50:00 AM,171
16/06/2022 12:55:00 AM,153
16/06/2022 01:00:00 AM,147
16/06/2022 01:05:00 AM,129
16/06/2022 01:10:00 AM,102
16/06/2022 01:15:00 AM,36
16/06/2022 01:20:00 AM,63
16/06/2022 01:25:00 AM,27
16/06/2022 01:30:00 AM,57
16/06/2022 01:35:00 AM,63
16/06/2022 01:40:00 AM,39
16/06/2022 01:45:00 AM,105
16/06/2022 01:50:00 AM,99
16/06/2022 01:55:00 AM,81
16/06/2022 02:00:00 AM,60
16/06/2022 02:05:00 AM,84
16/06/2022 02:10:00 AM,90
16/06/2022 02:15:00 AM,66
16/06/2022 02:20:00 AM,36
16/06/2022 02:25:00 AM,60
16/06/2022 02:30:00 AM,63
16/06/2022 02:35:00 AM,48
16/06/2022 02:40:00 AM,39
16/06/2022 02:45:00 AM,54
16/06/2022 02:50:00 AM,27
16/06/2022 02:55:00 AM,36
16/06/2022 03:00:00 AM,24
16/06/2022 03:05:00 AM,24
16/06/2022 03:10:00 AM,21
16/06/2022 03:15:00 AM,21
16/06/2022 03:20:00 AM,36
16/06/2022 03:25:00 AM,36
16/06/2022 03:30:00 AM,39
16/06/2022 03:35:00 AM,27
16/06/2022 03:40:00 AM,33
16/06/2022 03:45:00 AM,21
16/06/2022 03:50:00 AM,21
16/06/2022 03:55:00 AM,21
16/06/2022 04:00:00 AM,9
16/06/2022 04:05:00 AM,12
16/06/2022 04:10:00 AM,39
16/06/2022 04:15:00 AM,6
16/06/2022 04:20:00 AM,15
16/06/2022 04:25:00 AM,21
16/06/2022 04:30:00 AM,12
16/06/2022 04:35:00 AM,24
16/06/2022 04:40:00 AM,27
16/06/2022 04:45:00 AM,27
16/06/2022 04:50:00 AM,6
16/06/2022 04:55:00 AM,24
16/06/2022 05:00:00 AM,39
16/06/2022 05:05:00 AM,18
16/06/2022 05:10:00 AM,45
16/06/2022 05:15:00 AM,54
16/06/2022 05:20:00 AM,21
16/06/2022 05:25:00 AM,60
16/06/2022 05:30:00 AM,66
16/06/2022 05:35:00 AM,54
16/06/2022 05:40:00 AM,63
16/06/2022 05:45:00 AM,63
16/06/2022 05:50:00 AM,75
16/06/2022 05:55:00 AM,66
16/06/2022 06:00:00 AM,81
16/06/2022 06:05:00 AM,72
16/06/2022 06:10:00 AM,117
16/06/2022 06:15:00 AM,105
16/06/2022 06:20:00 AM,126
16/06/2022 06:25:00 AM,78
16/06/2022 06:30:00 AM,120
16/06/2022 06:35:00 AM,165
16/06/2022 06:40:00 AM,144
16/06/2022 06:45:00 AM,123
16/06/2022 06:50:00 AM,180
16/06/2022 06:55:00 AM,183
16/06/2022 07:00:00 AM,159
16/06/2022 07:05:00 AM,180
16/06/2022 07:10:00 AM,267
16/06/2022 07:15:00 AM,285
16/06/2022 07:20:00 AM,255
16/06/2022 07:25:00 AM,279
16/06/2022 07:30:00 AM,342
16/06/2022 07:35:00 AM,318
16/06/2022 07:40:00 AM,306
16/06/2022 07:45:00 AM,339
16/06/2022 07:50:00 AM,309
16/06/2022 07:55:00 AM,405
16/06/2022 08:00:00 AM,414
16/06/2022 08:05:00 AM,345
16/06/2022 08:10:00 AM,393
16/06/2022 08:15:00 AM,489
16/06/2022 08:20:00 AM,534
16/06/2022 08:25:00 AM,504
16/06/2022 08:30:00 AM,585
16/06/2022 08:35:00 AM,627
16/06/2022 08:40:00 AM,600
16/06/2022 08:45:00 AM,558
16/06/2022 08:50:00 AM,543
16/06/2022 08:55:00 AM,618
16/06/2022 09:00:00 AM,540
16/06/2022 09:05:00 AM,594
16/06/2022 09:10:00 AM,702
16/06/2022 09:15:00 AM,687
16/06/2022 09:20:00 AM,810
16/06/2022 09:25:00 AM,783
16/06/2022 09:30:00 AM,792
16/06/2022 09:35:00 AM,771
16/06/2022 09:40:00 AM,795
16/06/2022 09:45:00 AM,762
16/06/2022 09:50:00 AM,723
16/06/2022 09:55:00 AM,864
16/06/2022 10:00:00 AM,801
16/06/2022 10:05:00 AM,807
16/06/2022 10:10:00 AM,786
16/06/2022 10:15:00 AM,810
16/06/2022 10:20:00 AM,876
16/06/2022 10:25:00 AM,945
16/06/2022 10:30:00 AM,801
16/06/2022 10:35:00 AM,1179
16/06/2022 10:40:00 AM,1185
16/06/2022 10:45:00 AM,1110
16/06/2022 10:50:00 AM,1164
16/06/2022 10:55:00 AM,1476
16/06/2022 11:00:00 AM,1320
16/06/2022 11:05:00 AM,1170
16/06/2022 11:10:00 AM,1185
16/06/2022 11:15:00 AM,1224
16/06/2022 11:20:00 AM,1143
16/06/2022 11:25:00 AM,1203
16/06/2022 11:30:00 AM,1095
16/06/2022 11:35:00 AM,1056
16/06/2022 11:40:00 AM,1095
16/06/2022 11:45:00 AM,1044
16/06/2022 11:50:00 AM,1143
16/06/2022 11:55:00 AM,966
16/06/2022 12:00:00 PM,900
16/06/2022 12:05:00 PM,873
16/06/2022 12:10:00 PM,1101
16/06/2022 12:15:00 PM,1047
16/06/2022 12:20:00 PM,1098
16/06/2022 12:25:00 PM,1020
16/06/2022 12:30:00 PM,1014
16/06/2022 12:35:00 PM,987
16/06/2022 12:40:00 PM,999
16/06/2022 12:45:00 PM,1176
16/06/2022 12:50:00 PM,1209
16/06/2022 12:55:00 PM,1074
16/06/2022 01:00:00 PM,1086
16/06/2022 01:05:00 PM,1005
16/06/2022 01:10:00 PM,1011
16/06/2022 01:15:00 PM,1068
16/06/2022 01:20:00 PM,981
16/06/2022 01:25:00 PM,975
16/06/2022 01:30:00 PM,936
16/06/2022 01:35:00 PM,942
16/06/2022 01:40:00 PM,939
16/06/2022 01:45:00 PM,894
16/06/2022 01:50:00 PM,930
16/06/2022 01:55:00 PM,957
16/06/2022 02:00:00 PM,849
16/06/2022 02:05:00 PM,843
16/06/2022 02:10:00 PM,870
16/06/2022 02:15:00 PM,927
16/06/2022 02:20:00 PM,966
16/06/2022 02:25:00 PM,765
16/06/2022 02:30:00 PM,798
16/06/2022 02:35:00 PM,831
16/06/2022 02:40:00 PM,834
16/06/2022 02:45:00 PM,810
16/06/2022 02:50:00 PM,753
16/06/2022 02:55:00 PM,879
16/06/2022 03:00:00 PM,831
16/06/2022 03:05:00 PM,786
16/06/2022 03:10:00 PM,744
16/06/2022 03:15:00 PM,735
16/06/2022 03:20:00 PM,789
16/06/2022 03:25:00 PM,792
16/06/2022 03:30:00 PM,846
16/06/2022 03:35:00 PM,723
16/06/2022 03:40:00 PM,762
16/06/2022 03:45:00 PM,801
16/06/2022 03:50:00 PM,735
16/06/2022 03:55:00 PM,768
16/06/2022 04:00:00 PM,813
16/06/2022 04:05:00 PM,822
16/06/2022 04:10:00 PM,822
16/06/2022 04:15:00 PM,777
16/06/2022 04:20:00 PM,726
16/06/2022 04:25:00 PM,849
16/06/2022 04:30:00 PM,789
16/06/2022 04:35:00 PM,822
16/06/2022 04:40:00 PM,759
16/06/2022 04:45:00 PM,891
16/06/2022 04:50:00 PM,774
16/06/2022 04:55:00 PM,834
16/06/2022 05:00:00 PM,789
16/06/2022 05:05:00 PM,756
16/06/2022 05:10:00 PM,846
16/06/2022 05:15:00 PM,846
16/06/2022 05:20:00 PM,762
16/06/2022 05:25:00 PM,930
16/06/2022 05:30:00 PM,876
16/06/2022 05:35:00 PM,801
16/06/2022 05:40:00 PM,768
16/06/2022 05:45:00 PM,774
16/06/2022 05:50:00 PM,828
16/06/2022 05:55:00 PM,807
16/06/2022 06:00:00 PM,804
16/06/2022 06:05:00 PM,858
16/06/2022 06:10:00 PM,783
16/06/2022 06:15:00 PM,726
16/06/2022 06:20:00 PM,726
16/06/2022 06:25:00 PM,759
16/06/2022 06:30:00 PM,735
16/06/2022 06:35:00 PM,723
16/06/2022 06:40:00 PM,834
16/06/2022 06:45:00 PM,849
16/06/2022 06:50:00 PM,813
16/06/2022 06:55:00 PM,789
16/06/2022 07:00:00 PM,762
16/06/2022 07:05:00 PM,771
16/06/2022 07:10:00 PM,906
16/06/2022 07:15:00 PM,843
16/06/2022 07:20:00 PM,786
16/06/2022 07:25:00 PM,630
16/06/2022 07:30:00 PM,750
16/06/2022 07:35:00 PM,861
16/06/2022 07:40:00 PM,846
16/06/2022 07:45:00 PM,840
16/06/2022 07:50:00 PM,882
16/06/2022 07:55:00 PM,852
16/06/2022 08:00:00 PM,837
16/06/2022 08:05:00 PM,870
16/06/2022 08:10:00 PM,933
16/06/2022 08:15:00 PM,855
16/06/2022 08:20:00 PM,984
16/06/2022 08:25:00 PM,882
16/06/2022 08:30:00 PM,936
16/06/2022 08:35:00 PM,957
16/06/2022 08:40:00 PM,957
16/06/2022 08:45:00 PM,864
16/06/2022 08:50:00 PM,972
16/06/2022 08:55:00 PM,948
16/06/2022 09:00:00 PM,918
16/06/2022 09:05:00 PM,831
16/06/2022 09:10:00 PM,795
16/06/2022 09:15:00 PM,903
16/06/2022 09:20:00 PM,942
16/06/2022 09:25:00 PM,948
16/06/2022 09:30:00 PM,861
16/06/2022 09:35:00 PM,909
16/06/2022 09:40:00 PM,891
16/06/2022 09:45:00 PM,795
16/06/2022 09:50:00 PM,828
16/06/2022 09:55:00 PM,843
16/06/2022 10:00:00 PM,795
16/06/2022 10:05:00 PM,801
16/06/2022 10:10:00 PM,690
16/06/2022 10:15:00 PM,771
16/06/2022 10:20:00 PM,828
16/06/2022 10:25:00 PM,777
16/06/2022 10:30:00 PM,342
16/06/2022 10:35:00 PM,285
16/06/2022 10:40:00 PM,315
16/06/2022 10:45:00 PM,333
16/06/2022 10:50:00 PM,366
16/06/2022 10:55:00 PM,339
16/06/2022 11:00:00 PM,309
16/06/2022 11:05:00 PM,318
16/06/2022 11:10:00 PM,318
16/06/2022 11:15:00 PM,339
16/06/2022 11:20:00 PM,642
16/06/2022 11:25:00 PM,690
16/06/2022 11:30:00 PM,618
16/06/2022 11:35:00 PM,543
16/06/2022 11:40:00 PM,453
16/06/2022 11:45:00 PM,423
16/06/2022 11:50:00 PM,381
16/06/2022 11:55:00 PM,378
17/06/2022,330
17/06/2022 12:05:00 AM,291
17/06/2022 12:10:00 AM,279
17/06/2022 12:15:00 AM,270
17/06/2022 12:20:00 AM,258
17/06/2022 12:25:00 AM,282
17/06/2022 12:30:00 AM,204
17/06/2022 12:35:00 AM,159
17/06/2022 12:40:00 AM,219
17/06/2022 12:45:00 AM,150
17/06/2022 12:50:00 AM,192
17/06/2022 12:55:00 AM,195
17/06/2022 01:00:00 AM,186
17/06/2022 01:05:00 AM,180
17/06/2022 01:10:00 AM,186
17/06/2022 01:15:00 AM,132
17/06/2022 01:20:00 AM,129
17/06/2022 01:25:00 AM,105
17/06/2022 01:30:00 AM,84
17/06/2022 01:35:00 AM,99
17/06/2022 01:40:00 AM,48
17/06/2022 01:45:00 AM,90
17/06/2022 01:50:00 AM,102
17/06/2022 01:55:00 AM,72
17/06/2022 02:00:00 AM,63
17/06/2022 02:05:00 AM,69
17/06/2022 02:10:00 AM,57
17/06/2022 02:15:00 AM,45
17/06/2022 02:20:00 AM,48
17/06/2022 02:25:00 AM,60
17/06/2022 02:30:00 AM,60
17/06/2022 02:35:00 AM,39
17/06/2022 02:40:00 AM,45
17/06/2022 02:45:00 AM,33
17/06/2022 02:50:00 AM,39
17/06/2022 02:55:00 AM,36
17/06/2022 03:00:00 AM,42
17/06/2022 03:05:00 AM,66
17/06/2022 03:10:00 AM,30
17/06/2022 03:15:00 AM,24
17/06/2022 03:20:00 AM,21
17/06/2022 03:25:00 AM,33
17/06/2022 03:30:00 AM,51
17/06/2022 03:35:00 AM,12
17/06/2022 03:40:00 AM,27
17/06/2022 03:45:00 AM,36
17/06/2022 03:50:00 AM,39
17/06/2022 03:55:00 AM,30
17/06/2022 04:00:00 AM,36
17/06/2022 04:05:00 AM,33
17/06/2022 04:10:00 AM,39
17/06/2022 04:15:00 AM,21
17/06/2022 04:20:00 AM,18
17/06/2022 04:25:00 AM,9
17/06/2022 04:30:00 AM,15
17/06/2022 04:35:00 AM,30
17/06/2022 04:40:00 AM,21
17/06/2022 04:45:00 AM,24
17/06/2022 04:50:00 AM,30
17/06/2022 04:55:00 AM,30
17/06/2022 05:10:00 AM,45
17/06/2022 05:15:00 AM,42
17/06/2022 05:20:00 AM,57
17/06/2022 05:25:00 AM,66
17/06/2022 05:30:00 AM,51
17/06/2022 05:35:00 AM,72
17/06/2022 05:40:00 AM,57
17/06/2022 05:45:00 AM,60
17/06/2022 05:50:00 AM,60
17/06/2022 05:55:00 AM,90
17/06/2022 06:00:00 AM,84
17/06/2022 06:05:00 AM,81
17/06/2022 06:10:00 AM,66
17/06/2022 06:15:00 AM,114
17/06/2022 06:20:00 AM,117
17/06/2022 06:25:00 AM,147
17/06/2022 06:30:00 AM,141
17/06/2022 06:35:00 AM,156
17/06/2022 06:40:00 AM,147
17/06/2022 06:45:00 AM,165
17/06/2022 06:50:00 AM,183
17/06/2022 06:55:00 AM,168
17/06/2022 07:00:00 AM,180
17/06/2022 07:05:00 AM,147
17/06/2022 07:10:00 AM,309
17/06/2022 07:15:00 AM,255
17/06/2022 07:20:00 AM,276
17/06/2022 07:25:00 AM,282
17/06/2022 07:30:00 AM,249
17/06/2022 07:35:00 AM,318
17/06/2022 07:40:00 AM,354
17/06/2022 07:45:00 AM,285
17/06/2022 07:50:00 AM,366
17/06/2022 07:55:00 AM,321
17/06/2022 08:00:00 AM,294
17/06/2022 08:05:00 AM,351
17/06/2022 08:10:00 AM,417
17/06/2022 08:15:00 AM,435
17/06/2022 08:20:00 AM,534
17/06/2022 08:25:00 AM,546
17/06/2022 08:30:00 AM,489
17/06/2022 08:35:00 AM,534
17/06/2022 08:40:00 AM,519
17/06/2022 08:45:00 AM,615
17/06/2022 08:50:00 AM,603
17/06/2022 08:55:00 AM,558
17/06/2022 09:00:00 AM,519
17/06/2022 09:05:00 AM,621
17/06/2022 09:10:00 AM,642
17/06/2022 09:15:00 AM,672
17/06/2022 09:20:00 AM,684
17/06/2022 09:25:00 AM,696
17/06/2022 09:30:00 AM,606
17/06/2022 09:35:00 AM,651
17/06/2022 09:40:00 AM,750
17/06/2022 09:45:00 AM,807
17/06/2022 09:50:00 AM,735
17/06/2022 09:55:00 AM,723
17/06/2022 10:00:00 AM,828
17/06/2022 10:05:00 AM,762
17/06/2022 10:10:00 AM,819
17/06/2022 10:15:00 AM,807
17/06/2022 10:20:00 AM,945
17/06/2022 10:25:00 AM,948
17/06/2022 10:30:00 AM,1119
17/06/2022 10:35:00 AM,1095
17/06/2022 10:40:00 AM,1095
17/06/2022 10:45:00 AM,1128
17/06/2022 10:50:00 AM,1293
17/06/2022 10:55:00 AM,1122
17/06/2022 11:00:00 AM,1122
17/06/2022 11:05:00 AM,969
17/06/2022 11:10:00 AM,1017
17/06/2022 11:15:00 AM,1059
17/06/2022 11:20:00 AM,1035
17/06/2022 11:25:00 AM,1062
17/06/2022 11:30:00 AM,1068
17/06/2022 11:35:00 AM,1044
17/06/2022 11:40:00 AM,1038
17/06/2022 11:45:00 AM,993
17/06/2022 11:50:00 AM,1029
17/06/2022 11:55:00 AM,894
17/06/2022 12:00:00 PM,888
17/06/2022 12:05:00 PM,876
17/06/2022 12:10:00 PM,837
17/06/2022 12:15:00 PM,996
17/06/2022 12:20:00 PM,969
17/06/2022 12:25:00 PM,966
17/06/2022 12:30:00 PM,909
17/06/2022 12:35:00 PM,834
17/06/2022 12:40:00 PM,987
17/06/2022 12:45:00 PM,936
17/06/2022 12:50:00 PM,999
17/06/2022 12:55:00 PM,915
17/06/2022 01:00:00 PM,891
17/06/2022 01:05:00 PM,840
17/06/2022 01:10:00 PM,795
17/06/2022 01:15:00 PM,813
17/06/2022 01:20:00 PM,885
17/06/2022 01:25:00 PM,786
17/06/2022 01:30:00 PM,930
17/06/2022 01:35:00 PM,753
17/06/2022 01:40:00 PM,771
17/06/2022 01:45:00 PM,864
17/06/2022 01:50:00 PM,855
17/06/2022 01:55:00 PM,816
17/06/2022 02:00:00 PM,783
17/06/2022 02:05:00 PM,729
17/06/2022 02:10:00 PM,744
17/06/2022 02:15:00 PM,801
17/06/2022 02:20:00 PM,759
17/06/2022 02:25:00 PM,852
17/06/2022 02:30:00 PM,762
17/06/2022 02:35:00 PM,738
17/06/2022 02:40:00 PM,765
17/06/2022 02:45:00 PM,753
17/06/2022 02:50:00 PM,747
17/06/2022 02:55:00 PM,696
17/06/2022 03:00:00 PM,825
17/06/2022 03:05:00 PM,732
17/06/2022 03:10:00 PM,720
17/06/2022 03:15:00 PM,669
17/06/2022 03:20:00 PM,726
17/06/2022 03:25:00 PM,678
17/06/2022 03:30:00 PM,654
17/06/2022 03:35:00 PM,705
17/06/2022 03:40:00 PM,681
17/06/2022 03:45:00 PM,669
17/06/2022 03:50:00 PM,726
17/06/2022 03:55:00 PM,681
17/06/2022 04:00:00 PM,777
17/06/2022 04:05:00 PM,645
17/06/2022 04:10:00 PM,651
17/06/2022 04:15:00 PM,765
17/06/2022 04:20:00 PM,729
17/06/2022 04:25:00 PM,792
17/06/2022 04:30:00 PM,702
17/06/2022 04:35:00 PM,669
17/06/2022 04:40:00 PM,678
17/06/2022 04:45:00 PM,702
17/06/2022 04:50:00 PM,714
17/06/2022 04:55:00 PM,660
17/06/2022 05:00:00 PM,684
17/06/2022 05:05:00 PM,675
17/06/2022 05:10:00 PM,636
17/06/2022 05:15:00 PM,762
17/06/2022 05:20:00 PM,699
17/06/2022 05:25:00 PM,750
17/06/2022 05:30:00 PM,651
17/06/2022 05:35:00 PM,687
17/06/2022 05:40:00 PM,678
17/06/2022 05:45:00 PM,681
17/06/2022 05:50:00 PM,789
17/06/2022 05:55:00 PM,669
